File,No,schoolType,school,ageGroup,type,year,sex,value,number,rate
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,30,合計,44,44,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,30,男,8,8,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,30,女,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,30,合計,11,11,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格率,30,男,27%,,0.27
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格率,30,女,21%,,0.21
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,29,男,19,19,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,29,女,16,16,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,29,合計,35,35,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,29,男,9,9,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,29,女,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,29,合計,12,12,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格率,29,男,47%,,0.47
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格率,29,女,19%,,0.19
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,28,男,29,29,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,28,女,11,11,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,28,合計,40,40,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,28,男,6,6,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,28,女,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,28,合計,9,9,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格率,28,男,21%,,0.21
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格率,28,女,27%,,0.27
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,27,男,27,27,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,27,女,7,7,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,27,合計,34,34,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,27,男,6,6,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,27,女,2,2,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,27,合計,8,8,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格率,27,男,22%,,0.22
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格率,27,女,29%,,0.29
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,26,男,23,23,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,26,女,9,9,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,26,合計,32,32,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,26,男,5,5,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,26,女,1,1,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,26,合計,6,6,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格率,26,男,22%,,0.22
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格率,26,女,11%,,0.11
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,25,男,24,24,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,25,女,8,8,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,受験者,25,合計,32,32,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,25,男,8,8,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,25,女,2,2,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格者,25,合計,10,10,
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格率,25,男,33%,,0.33
MedSchool.csv,46,公立,名古屋市立大学,うち20歳,合格率,25,女,25%,,0.25
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,30,男,17,17,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,30,女,10,10,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,30,合計,27,27,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,30,男,2,2,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,30,女,1,1,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,30,合計,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格率,30,男,12%,,0.12
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格率,30,女,10%,,0.1
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,29,男,10,10,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,29,女,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,29,合計,13,13,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,29,男,2,2,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,29,女,0,0,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,29,合計,2,2,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格率,29,男,20%,,0.2
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格率,29,女,0%,,0
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,28,男,13,13,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,28,女,7,7,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,28,合計,20,20,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,28,男,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,28,女,0,0,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,28,合計,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格率,28,男,23%,,0.23
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格率,28,女,0%,,0
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,27,男,18,18,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,27,女,6,6,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,27,合計,24,24,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,27,男,4,4,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,27,女,1,1,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,27,合計,5,5,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格率,27,男,22%,,0.22
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格率,27,女,17%,,0.17
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,26,男,17,17,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,26,女,5,5,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,26,合計,22,22,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,26,男,2,2,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,26,女,1,1,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,26,合計,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格率,26,男,12%,,0.12
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格率,26,女,20%,,0.2
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,25,男,12,12,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,25,女,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,受験者,25,合計,15,15,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,25,男,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,25,女,1,1,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格者,25,合計,4,4,
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格率,25,男,25%,,0.25
MedSchool.csv,46,公立,名古屋市立大学,うち21歳,合格率,25,女,33%,,0.33
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,30,男,61,61,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,30,女,20,20,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,30,合計,81,81,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,30,男,6,6,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,30,女,1,1,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,30,合計,7,7,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格率,30,男,10%,,0.1
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格率,30,女,5%,,0.05
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,29,男,68,68,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,29,女,18,18,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,29,合計,86,86,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,29,男,12,12,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,29,女,0,0,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,29,合計,12,12,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格率,29,男,18%,,0.18
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格率,29,女,0%,,0
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,28,男,49,49,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,28,女,13,13,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,28,合計,62,62,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,28,男,4,4,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,28,女,0,0,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,28,合計,4,4,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格率,28,男,8%,,0.08
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格率,28,女,0%,,0
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,27,男,52,52,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,27,女,16,16,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,27,合計,68,68,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,27,男,7,7,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,27,女,1,1,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,27,合計,8,8,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格率,27,男,13%,,0.13
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格率,27,女,6%,,0.06
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,26,男,52,52,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,26,女,12,12,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,26,合計,64,64,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,26,男,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,26,女,0,0,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,26,合計,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格率,26,男,6%,,0.06
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格率,26,女,0%,,0
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,25,男,46,46,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,25,女,18,18,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,受験者,25,合計,64,64,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,25,男,3,3,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,25,女,2,2,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格者,25,合計,5,5,
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格率,25,男,7%,,0.07
MedSchool.csv,46,公立,名古屋市立大学,うち22歳以上,合格率,25,女,11%,,0.11
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,30,男,192,192,
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,30,女,99,99,
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,30,合計,291,291,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,30,男,79,79,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,30,女,28,28,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,30,合計,107,107,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格率,30,男,41%,,0.41
MedSchool.csv,47,公立,京都府立医科大学,合計,合格率,30,女,28%,,0.28
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,29,男,203,203,
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,29,女,110,110,
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,29,合計,313,313,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,29,男,74,74,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,29,女,33,33,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,29,合計,107,107,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格率,29,男,36%,,0.36
MedSchool.csv,47,公立,京都府立医科大学,合計,合格率,29,女,30%,,0.3
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,28,男,229,229,
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,28,女,102,102,
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,28,合計,331,331,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,28,男,79,79,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,28,女,28,28,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,28,合計,107,107,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格率,28,男,34%,,0.34
MedSchool.csv,47,公立,京都府立医科大学,合計,合格率,28,女,27%,,0.27
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,27,男,233,233,
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,27,女,113,113,
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,27,合計,346,346,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,27,男,72,72,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,27,女,35,35,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,27,合計,107,107,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格率,27,男,31%,,0.31
MedSchool.csv,47,公立,京都府立医科大学,合計,合格率,27,女,31%,,0.31
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,26,男,279,279,
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,26,女,118,118,
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,26,合計,397,397,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,26,男,81,81,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,26,女,27,27,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,26,合計,108,108,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格率,26,男,29%,,0.29
MedSchool.csv,47,公立,京都府立医科大学,合計,合格率,26,女,23%,,0.23
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,25,男,268,268,
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,25,女,125,125,
MedSchool.csv,47,公立,京都府立医科大学,合計,受験者,25,合計,393,393,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,25,男,77,77,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,25,女,31,31,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格者,25,合計,108,108,
MedSchool.csv,47,公立,京都府立医科大学,合計,合格率,25,男,29%,,0.29
MedSchool.csv,47,公立,京都府立医科大学,合計,合格率,25,女,25%,,0.25
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,30,男,91,91,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,30,女,46,46,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,30,合計,137,137,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,30,男,37,37,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,30,女,12,12,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,30,合計,49,49,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格率,30,男,41%,,0.41
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格率,30,女,26%,,0.26
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,29,男,113,113,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,29,女,59,59,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,29,合計,172,172,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,29,男,38,38,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,29,女,16,16,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,29,合計,54,54,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格率,29,男,34%,,0.34
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格率,29,女,27%,,0.27
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,28,男,104,104,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,28,女,59,59,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,28,合計,163,163,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,28,男,30,30,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,28,女,19,19,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,28,合計,49,49,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格率,28,男,29%,,0.29
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格率,28,女,32%,,0.32
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,27,男,108,108,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,27,女,62,62,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,27,合計,170,170,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,27,男,27,27,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,27,女,17,17,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,27,合計,44,44,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格率,27,男,25%,,0.25
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格率,27,女,27%,,0.27
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,26,男,107,107,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,26,女,62,62,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,26,合計,169,169,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,26,男,30,30,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,26,女,16,16,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,26,合計,46,46,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格率,26,男,28%,,0.28
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格率,26,女,26%,,0.26
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,25,男,117,117,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,25,女,66,66,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,受験者,25,合計,183,183,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,25,男,33,33,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,25,女,14,14,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格者,25,合計,47,47,
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格率,25,男,28%,,0.28
MedSchool.csv,47,公立,京都府立医科大学,うち18歳以下,合格率,25,女,21%,,0.21
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,30,男,54,54,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,30,女,31,31,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,30,合計,85,85,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,30,男,31,31,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,30,女,10,10,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,30,合計,41,41,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格率,30,男,57%,,0.57
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格率,30,女,32%,,0.32
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,29,男,47,47,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,29,女,30,30,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,29,合計,77,77,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,29,男,28,28,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,29,女,13,13,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,29,合計,41,41,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格率,29,男,60%,,0.6
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格率,29,女,43%,,0.43
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,28,男,62,62,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,28,女,28,28,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,28,合計,90,90,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,28,男,37,37,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,28,女,7,7,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,28,合計,44,44,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格率,28,男,60%,,0.6
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格率,28,女,25%,,0.25
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,27,男,63,63,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,27,女,29,29,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,27,合計,92,92,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,27,男,30,30,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,27,女,13,13,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,27,合計,43,43,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格率,27,男,48%,,0.48
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格率,27,女,45%,,0.45
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,26,男,82,82,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,26,女,27,27,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,26,合計,109,109,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,26,男,34,34,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,26,女,7,7,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,26,合計,41,41,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格率,26,男,41%,,0.41
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格率,26,女,26%,,0.26
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,25,男,72,72,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,25,女,32,32,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,受験者,25,合計,104,104,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,25,男,29,29,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,25,女,15,15,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格者,25,合計,44,44,
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格率,25,男,40%,,0.4
MedSchool.csv,47,公立,京都府立医科大学,うち19歳,合格率,25,女,47%,,0.47
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,30,男,10,10,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,30,女,8,8,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,30,合計,18,18,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,30,男,5,5,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,30,女,2,2,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,30,合計,7,7,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格率,30,男,50%,,0.5
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格率,30,女,25%,,0.25
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,29,男,19,19,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,29,女,8,8,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,29,合計,27,27,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,29,男,4,4,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,29,女,4,4,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,29,合計,8,8,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格率,29,男,21%,,0.21
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格率,29,女,50%,,0.5
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,28,男,21,21,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,28,女,6,6,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,28,合計,27,27,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,28,男,7,7,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,28,女,1,1,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,28,合計,8,8,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格率,28,男,33%,,0.33
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格率,28,女,17%,,0.17
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,27,男,21,21,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,27,女,6,6,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,27,合計,27,27,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,27,男,7,7,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,27,女,3,3,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,27,合計,10,10,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格率,27,男,33%,,0.33
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格率,27,女,50%,,0.5
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,26,男,32,32,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,26,女,10,10,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,受験者,26,合計,42,42,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,26,男,10,10,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,26,女,3,3,
MedSchool.csv,47,公立,京都府立医科大学,うち20歳,合格者,26,合計,13,13,
